icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount,first,last
4ca258,1562489461,NA,1562497589,EIDW,RYR85YC ,NA,NA,2752,32,0,4,2019-07-07T08:51:01Z,2019-07-07T11:06:29Z
4ca292,1562488419,NA,1562497450,EIDW,EIN429  ,NA,NA,2512,10,0,4,2019-07-07T08:33:39Z,2019-07-07T11:04:10Z
896314,1562469658,OMDB,1562497198,EIDW,UAE161  ,818,148,9819,406,0,4,2019-07-07T03:20:58Z,2019-07-07T10:59:58Z
4ca63b,1562494177,EGKK,1562497168,EIDW,EIN2KE  ,2052,304,3285,63,1,4,2019-07-07T10:09:37Z,2019-07-07T10:59:28Z
40097f,1562493558,EGLL,1562497019,EIDW,BAW834  ,798,111,2184,2,3,4,2019-07-07T09:59:18Z,2019-07-07T10:56:59Z
4ca837,1562489709,EDDF,1562496880,EIDW,EIN65W  ,2195,4,1883,12,1,4,2019-07-07T08:55:09Z,2019-07-07T10:54:40Z
4ca607,1562493759,EGNP,1562496556,EIDW,STK19L  ,818,54,1650,20,1,4,2019-07-07T10:02:39Z,2019-07-07T10:49:16Z
4ac955,1562488532,ESSA,1562496406,EIDW,SAS535  ,2385,324,1899,12,0,4,2019-07-07T08:35:32Z,2019-07-07T10:46:46Z
4ca216,1562489371,EDDT,1562496235,EIDW,EIN33J  ,915,145,2543,10,0,4,2019-07-07T08:49:31Z,2019-07-07T10:43:55Z
4ca1c3,1562491705,EGKK,1562495519,EIDW,RYR6DB  ,2705,334,2481,17,1,4,2019-07-07T09:28:25Z,2019-07-07T10:31:59Z
3c5eeb,1562489452,EDDK,1562495391,EIDW,EWG6ZW  ,1355,29,2581,32,1,4,2019-07-07T08:50:52Z,2019-07-07T10:29:51Z
4a09ac,1562484484,NA,1562495245,EIDW,BMS2BT  ,NA,NA,2485,17,0,4,2019-07-07T07:28:04Z,2019-07-07T10:27:25Z
ab6851,1562474805,KJFK,1562495080,EIDW,DAL44   ,1660,194,2058,5,0,4,2019-07-07T04:46:45Z,2019-07-07T10:24:40Z
4ca63a,1562490155,NA,1562494936,EIDW,EIN74GR ,NA,NA,2512,17,0,4,2019-07-07T09:02:35Z,2019-07-07T10:22:16Z
4ca935,1562491397,EGLL,1562494792,EIDW,EIN15N  ,793,43,2205,5,3,4,2019-07-07T09:23:17Z,2019-07-07T10:19:52Z
4caf89,1562492289,NA,1562494668,EIDW,STK41D  ,NA,NA,1656,28,0,4,2019-07-07T09:38:09Z,2019-07-07T10:17:48Z
4ca2ca,1562488933,EDDL,1562494516,EIDW,EIN69X  ,734,23,2432,10,0,4,2019-07-07T08:42:13Z,2019-07-07T10:15:16Z
4ca9ec,1562491156,EGSS,1562494377,EIDW,RYR26ZC ,1104,61,2500,25,1,4,2019-07-07T09:19:16Z,2019-07-07T10:12:57Z
4cafb3,1562485152,LPFR,1562494243,EIDW,RYR9371 ,10329,861,2564,25,0,4,2019-07-07T07:39:12Z,2019-07-07T10:10:43Z
4ca788,1562487075,LFMP,1562494118,EIDW,EIN51P  ,11979,1213,2523,17,0,4,2019-07-07T08:11:15Z,2019-07-07T10:08:38Z
3c6487,1562487069,EDDF,1562493985,EIDW,DLH9PX  ,1526,11,1705,28,1,4,2019-07-07T08:11:09Z,2019-07-07T10:06:25Z
45caae,1562482544,EKFS,1562493806,EIDW,DTR99E  ,13018,1470,2549,25,0,4,2019-07-07T06:55:44Z,2019-07-07T10:03:26Z
440864,1562489454,EGJJ,1562493654,EIDW,GAC178D ,1179,90,2405,10,0,4,2019-07-07T08:50:54Z,2019-07-07T10:00:54Z
4ca8bd,1562488713,LFPG,1562493316,EIDW,EIN521X ,4533,619,9736,406,3,4,2019-07-07T08:38:33Z,2019-07-07T09:55:16Z
406b6c,1562491256,EGCC,1562493201,EIDW,CFE4474 ,1088,89,2036,5,0,4,2019-07-07T09:20:56Z,2019-07-07T09:53:21Z
4ca215,1562487900,EBBR,1562492996,EIDW,EIN6AP  ,593,40,7955,307,2,4,2019-07-07T08:25:00Z,2019-07-07T09:49:56Z
4ca78d,1562487980,EHAM,1562492935,EIDW,RYR34VF ,4264,19,2539,25,0,4,2019-07-07T08:26:20Z,2019-07-07T09:48:55Z
ab0d15,1562469882,KORD,1562492813,EIDW,AAL208  ,1839,176,1775,20,0,4,2019-07-07T03:24:42Z,2019-07-07T09:46:53Z
4cc267,1562485657,BIKF,1562492594,EIDW,ICE416  ,1464,39,2065,10,0,4,2019-07-07T07:47:37Z,2019-07-07T09:43:14Z
4ca640,1562489237,EGKK,1562492457,EIDW,EIN23W  ,1409,235,2468,17,1,4,2019-07-07T08:47:17Z,2019-07-07T09:40:57Z
4ca214,1562487166,EHAM,1562492324,EIDW,EIN603  ,790,19,1969,12,0,4,2019-07-07T08:12:46Z,2019-07-07T09:38:44Z
4ca5f1,1562486350,ELLX,1562492174,EIDW,RYR1949 ,1318,40,2538,25,0,4,2019-07-07T07:59:10Z,2019-07-07T09:36:14Z
4ca4c3,1562486910,LFPG,1562492039,EIDW,AFR1716 ,3029,192,2054,17,3,4,2019-07-07T08:08:30Z,2019-07-07T09:33:59Z
c03bf7,1562464203,CYYZ,1562491895,EIDW,WJA266  ,1871,13,3384,63,0,4,2019-07-07T01:50:03Z,2019-07-07T09:31:35Z
4ca6b2,1562488683,NA,1562491752,EIDW,STK55I  ,NA,NA,2524,25,0,4,2019-07-07T08:38:03Z,2019-07-07T09:29:12Z
4b1693,1562484301,LSZH,1562491552,EIDW,SWR42H  ,1532,4,7147,284,1,4,2019-07-07T07:25:01Z,2019-07-07T09:25:52Z
344455,1562484159,LEMD,1562491467,EIDW,IBS3792 ,5944,99,1760,28,1,4,2019-07-07T07:22:39Z,2019-07-07T09:24:27Z
c053f6,1562471000,CYYZ,1562491220,EIDW,ACA842  ,2504,39,9028,368,1,4,2019-07-07T03:43:20Z,2019-07-07T09:20:20Z
a3c3e0,1562468851,KIAD,1562491138,EIDW,UAL126  ,1196,3,2058,10,2,4,2019-07-07T03:07:31Z,2019-07-07T09:18:58Z
4ca7be,1562487199,EGKK,1562490966,EIDW,RYR52YP ,2423,288,2450,17,1,4,2019-07-07T08:13:19Z,2019-07-07T09:16:06Z
4914c6,1562485640,LFPB,1562490839,EIDW,LMJ320F ,1287,337,2011,2,3,4,2019-07-07T07:47:20Z,2019-07-07T09:13:59Z
4ca6b1,1562486763,EGPD,1562490678,EIDW,STK41BZ ,1310,163,2590,25,0,4,2019-07-07T08:06:03Z,2019-07-07T09:11:18Z
4bab2d,1562475806,NA,1562490472,EIDW,THY6UG  ,NA,NA,2486,10,0,4,2019-07-07T05:03:26Z,2019-07-07T09:07:52Z
a2ef81,1562468624,KPHL,1562490337,EIDW,AAL722  ,2548,95,2458,10,3,4,2019-07-07T03:03:44Z,2019-07-07T09:05:37Z
a491fb,1562471399,KBOS,1562490156,EIDW,DAL154  ,1689,230,2476,17,0,4,2019-07-07T03:49:59Z,2019-07-07T09:02:36Z
4ca5e9,1562487305,EGNT,1562489808,EIDW,RYR173  ,12346,1991,2038,5,0,4,2019-07-07T08:15:05Z,2019-07-07T08:56:48Z
a5ef0e,1562466003,KORD,1562489664,EIDW,UAL152  ,3153,374,2021,5,1,4,2019-07-07T02:20:03Z,2019-07-07T08:54:24Z
4ca92d,1562486534,EGLL,1562489513,EIDW,EIN15M  ,670,20,2571,17,3,4,2019-07-07T08:02:14Z,2019-07-07T08:51:53Z
4caaec,1562486716,NA,1562489323,EIDW,STK1K   ,NA,NA,2627,25,0,4,2019-07-07T08:05:16Z,2019-07-07T08:48:43Z
4951cb,1562480945,LPAR,1562489189,EIDW,TAP1322 ,5638,811,2630,32,1,4,2019-07-07T06:29:05Z,2019-07-07T08:46:29Z
4ca615,1562468554,KJFK,1562489066,EIDW,EIN10X  ,3449,377,1640,28,0,4,2019-07-07T03:02:34Z,2019-07-07T08:44:26Z
3c6621,1562481131,EDDM,1562488828,EIDW,DLH5EC  ,2002,95,7068,269,0,4,2019-07-07T06:32:11Z,2019-07-07T08:40:28Z
4076cc,1562485636,EGLL,1562488749,EIDW,BAW828Y ,903,111,1904,5,3,4,2019-07-07T07:47:16Z,2019-07-07T08:39:09Z
501d1e,1562478498,LDZA,1562488588,EIDW,CTN512  ,684,37,2592,32,1,4,2019-07-07T05:48:18Z,2019-07-07T08:36:28Z
4ca2a7,1562486193,EGPF,1562488342,EIDW,RYR5771 ,12836,1538,7788,299,0,4,2019-07-07T07:56:33Z,2019-07-07T08:32:22Z
4cab17,1562485742,EGPF,1562488284,EIDW,STK21GL ,2708,327,1539,20,0,4,2019-07-07T07:49:02Z,2019-07-07T08:31:24Z
4caad7,1562485177,NA,1562488109,EIDW,STK51ED ,NA,NA,2486,25,0,4,2019-07-07T07:39:37Z,2019-07-07T08:28:29Z
4ca1bb,1562484633,EGSS,1562487946,EIDW,RYR5CN  ,1901,92,2490,10,1,4,2019-07-07T07:30:33Z,2019-07-07T08:25:46Z
4caad9,1562484360,EGGD,1562487788,EIDW,STK81DR ,1234,130,1691,20,0,4,2019-07-07T07:26:00Z,2019-07-07T08:23:08Z
4ca701,1562485173,EGBB,1562487574,EIDW,RYR663  ,5185,532,2444,17,0,4,2019-07-07T07:39:33Z,2019-07-07T08:19:34Z
4ca842,1562464788,KORD,1562487394,EIDW,EIN124  ,3143,290,2424,17,1,4,2019-07-07T01:59:48Z,2019-07-07T08:16:34Z
4ca4f4,1562477973,LEMG,1562487209,EIDW,RYR13AH ,1904,250,2479,17,0,4,2019-07-07T05:39:33Z,2019-07-07T08:13:29Z
4cab72,1562485337,EGGP,1562486999,EIDW,RYR4AB  ,1675,112,2810,40,0,4,2019-07-07T07:42:17Z,2019-07-07T08:09:59Z
461f31,1562476707,EFHK,1562486599,EIDW,FIN18P  ,744,113,1855,12,1,4,2019-07-07T05:18:27Z,2019-07-07T08:03:19Z
4ca836,1562484363,EGCC,1562486266,EIDW,EIN2CJ  ,3292,180,6173,223,0,4,2019-07-07T07:26:03Z,2019-07-07T07:57:46Z
4ca27f,1562483976,EGBB,1562486185,EIDW,EIN26M  ,2523,288,2418,17,0,4,2019-07-07T07:19:36Z,2019-07-07T07:56:25Z
4ca910,1562483855,NA,1562486035,EIDW,RYR5ZX  ,NA,NA,2439,17,0,4,2019-07-07T07:17:35Z,2019-07-07T07:53:55Z
4ca97e,1562483376,EGCC,1562485227,EIDW,RYR5YZ  ,3628,157,1912,12,0,4,2019-07-07T07:09:36Z,2019-07-07T07:40:27Z
4ca56e,1562475298,LZIB,1562484464,EIDW,RYR3QR  ,1342,530,2481,25,0,4,2019-07-07T04:54:58Z,2019-07-07T07:27:44Z
4b17fb,1562477989,LSGG,1562484344,EIDW,SWR48X  ,40,4,2120,2,1,4,2019-07-07T05:39:49Z,2019-07-07T07:25:44Z
3c64c4,1562478097,EDDF,1562484189,EIDW,DLH9922 ,1550,3,3384,71,1,4,2019-07-07T05:41:37Z,2019-07-07T07:23:09Z
3c66ae,1562477608,EDDF,1562484040,EIDW,DLH1EN  ,1393,3,1797,20,1,4,2019-07-07T05:33:28Z,2019-07-07T07:20:40Z
502ce6,1562474155,EVRA,1562483788,EIDW,BTI6A1  ,2147,309,1743,12,1,4,2019-07-07T04:35:55Z,2019-07-07T07:16:28Z
485206,1562479409,EHAM,1562483661,EIDW,KLM933  ,4934,11,1909,5,0,4,2019-07-07T06:03:29Z,2019-07-07T07:14:21Z
04002f,1562476261,LEMD,1562483458,EIDW,ETH712  ,5604,153,1896,12,1,4,2019-07-07T05:11:01Z,2019-07-07T07:10:58Z
405ee0,1562480092,EGLL,1562483272,EIDW,BAW84W  ,1409,142,3343,71,2,4,2019-07-07T06:14:52Z,2019-07-07T07:07:52Z
c04fbb,1562464072,CYUL,1562483081,EIDW,ACA818  ,10793,1007,2445,17,0,4,2019-07-07T01:47:52Z,2019-07-07T07:04:41Z
4ca56b,1562475012,NA,1562482945,EIDW,RYR77VM ,NA,NA,2485,25,0,4,2019-07-07T04:50:12Z,2019-07-07T07:02:25Z
345103,1562462349,NA,1562482814,EIDW,IBK1762 ,NA,NA,1745,20,0,4,2019-07-07T01:19:09Z,2019-07-07T07:00:14Z
4ca614,1562463471,KBOS,1562482669,EIDW,EIN13J  ,2234,306,2017,5,0,4,2019-07-07T01:37:51Z,2019-07-07T06:57:49Z
4cacc6,1562478937,EGMC,1562482439,EIDW,RYR52FD ,1384,183,2627,32,0,4,2019-07-07T05:55:37Z,2019-07-07T06:53:59Z
896341,1562455091,NA,1562481568,EIDW,ETD72E  ,NA,NA,2452,17,0,4,2019-07-06T23:18:11Z,2019-07-07T06:39:28Z
4ca63b,1562478387,EGLL,1562481299,EIDW,EIN14Y  ,1275,50,9771,421,2,4,2019-07-07T05:46:27Z,2019-07-07T06:34:59Z
c0712e,1562464929,NA,1562481264,EIDW,WJA50   ,NA,NA,2444,17,0,4,2019-07-07T02:02:09Z,2019-07-07T06:34:24Z
4ca1ff,1562478025,EGGW,1562481135,EIDW,RYR9KR  ,1289,83,2480,25,0,4,2019-07-07T05:40:25Z,2019-07-07T06:32:15Z
4caaf9,1562456378,KMSP,1562480873,EIDW,EIN88   ,4041,383,2448,25,3,4,2019-07-06T23:39:38Z,2019-07-07T06:27:53Z
4ca893,1562478487,EGNP,1562480727,EIDW,RYR153  ,2312,367,2016,2,1,4,2019-07-07T05:48:07Z,2019-07-07T06:25:27Z
a11ba0,1562460424,KLDJ,1562480507,EIDW,UAL23   ,5437,503,1990,5,1,4,2019-07-07T00:47:04Z,2019-07-07T06:21:47Z
4ca1b4,1562477776,EGNX,1562480238,EIDW,RYR535  ,553,1,2032,5,0,4,2019-07-07T05:36:16Z,2019-07-07T06:17:18Z
06a0b5,1562453657,OTHH,1562479949,EIDW,QTR2XB  ,1038,156,2611,25,1,4,2019-07-06T22:54:17Z,2019-07-07T06:12:29Z
a2e813,1562454847,KCLT,1562479425,EIDW,AAL724  ,11080,579,2517,32,0,4,2019-07-06T23:14:07Z,2019-07-07T06:03:45Z
4ca71a,1562457627,KUUU,1562478080,EIDW,IBK1822 ,7442,1883,1886,5,2,4,2019-07-07T00:00:27Z,2019-07-07T05:41:20Z
4ca7d8,1562453454,KORD,1562475946,EIDW,EIN122  ,1935,84,1716,20,1,4,2019-07-06T22:50:54Z,2019-07-07T05:05:46Z
4caf91,1562450776,KIAD,1562473159,EIDW,EIN118  ,1178,11,1828,20,2,4,2019-07-06T22:06:16Z,2019-07-07T04:19:19Z
4ca139,1562452534,CYYZ,1562472627,EIDW,EIN1MN  ,3243,123,9557,406,1,4,2019-07-06T22:35:34Z,2019-07-07T04:10:27Z
4ca782,1562451196,KJFK,1562472538,EIDW,EIN104  ,4571,537,1661,20,0,4,2019-07-06T22:13:16Z,2019-07-07T04:08:58Z
4ca74e,1562452986,KBOS,1562472371,EIDW,EIN1AW  ,2164,336,1764,20,0,4,2019-07-06T22:43:06Z,2019-07-07T04:06:11Z
781554,1562395637,ZGSZ,1562472191,EIDW,CHH751  ,8580,902,1723,12,0,4,2019-07-06T06:47:17Z,2019-07-07T04:03:11Z
040075,1562457080,NA,1562471892,EIDW,ETH502  ,NA,NA,1739,12,0,4,2019-07-06T23:51:20Z,2019-07-07T03:58:12Z
040105,1562456489,NA,1562471028,EIDW,ETH500  ,NA,NA,7206,284,0,4,2019-07-06T23:41:29Z,2019-07-07T03:43:48Z
c0404e,1562453405,LGRP,1562469563,EIDW,TOM2WA  ,1188,131,2470,25,1,4,2019-07-06T22:50:05Z,2019-07-07T03:19:23Z
4ca5c7,1562448534,KLDJ,1562469059,EIDW,EIN1TC  ,3379,625,2831,48,1,4,2019-07-06T21:28:54Z,2019-07-07T03:10:59Z
4ca640,1562458908,LEPA,1562466950,EIDW,EIN73J  ,5063,662,1672,12,1,4,2019-07-07T00:21:48Z,2019-07-07T02:35:50Z
4ca947,1562453815,NA,1562465832,EIDW,EIN38JC ,NA,NA,2277,10,0,4,2019-07-06T22:56:55Z,2019-07-07T02:17:12Z
4ca836,1562454895,LPFR,1562463714,EIDW,EIN2CP  ,4029,571,2474,32,0,4,2019-07-06T23:14:55Z,2019-07-07T01:41:54Z
a026a5,1562460195,EGSS,1562463130,EIDW,FDX5220 ,1201,122,3389,78,1,4,2019-07-07T00:43:15Z,2019-07-07T01:32:10Z
4ca292,1562454794,NA,1562462518,EIDW,EIN5AH  ,NA,NA,6910,261,0,4,2019-07-06T23:13:14Z,2019-07-07T01:21:58Z
4ca214,1562450617,NA,1562462448,EIDW,EIN445  ,NA,NA,1872,5,0,4,2019-07-06T22:03:37Z,2019-07-07T01:20:48Z
4ca837,1562452656,NA,1562462245,EIDW,EIN4GJ  ,NA,NA,1776,5,0,4,2019-07-06T22:37:36Z,2019-07-07T01:17:25Z
4ca213,1562453048,LEMG,1562461814,EIDW,EIN58R  ,3310,448,2528,32,0,4,2019-07-06T22:44:08Z,2019-07-07T01:10:14Z
4ca4f0,1562451983,NA,1562461667,EIDW,RYR1381 ,NA,NA,2501,32,0,4,2019-07-06T22:26:23Z,2019-07-07T01:07:47Z
4ca0fe,1562449248,NA,1562461430,EIDW,EIN46G  ,NA,NA,6242,223,0,4,2019-07-06T21:40:48Z,2019-07-07T01:03:50Z
4ca212,1562452488,LIPZ,1562460898,EIDW,EIN45C  ,2152,348,2565,32,1,4,2019-07-06T22:34:48Z,2019-07-07T00:54:58Z
4ca13d,1562452413,LEAL,1562460597,EIDW,EIN5HL  ,4055,436,7239,284,0,4,2019-07-06T22:33:33Z,2019-07-07T00:49:57Z
4ca910,1562450442,NA,1562458306,EIDW,RYR93SU ,NA,NA,2496,25,0,4,2019-07-06T22:00:42Z,2019-07-07T00:11:46Z
c06738,1562442203,LGKO,1562458192,EIDW,TOM8MV  ,4101,544,2033,2,0,4,2019-07-06T19:43:23Z,2019-07-07T00:09:52Z
4ca15d,1562449842,LPPT,1562457773,EIDW,EIN4PK  ,3860,419,2452,25,1,4,2019-07-06T21:50:42Z,2019-07-07T00:02:53Z
4ca701,1562447272,NA,1562457598,EIDW,RYR65MU ,NA,NA,2355,25,0,4,2019-07-06T21:07:52Z,2019-07-06T23:59:58Z
4ca216,1562445417,NA,1562457179,EIDW,EIN773  ,NA,NA,2506,32,0,4,2019-07-06T20:36:57Z,2019-07-06T23:52:59Z
4ca92d,1562448376,NA,1562457080,EIDW,EIN479  ,NA,NA,2081,2,0,4,2019-07-06T21:26:16Z,2019-07-06T23:51:20Z
4ca27f,1562447903,LPFR,1562456791,EIDW,EIN497  ,4121,510,3307,71,0,4,2019-07-06T21:18:23Z,2019-07-06T23:46:31Z
4ca788,1562444957,NA,1562456543,EIDW,EIN7RE  ,NA,NA,4445,131,0,4,2019-07-06T20:29:17Z,2019-07-06T23:42:23Z
4ca2ca,1562449959,LFNL,1562456456,EIDW,EIN54A  ,10477,1959,2571,32,0,4,2019-07-06T21:52:39Z,2019-07-06T23:40:56Z
4ca215,1562448810,NA,1562456041,EIDW,EIN56V  ,NA,NA,3431,78,0,4,2019-07-06T21:33:30Z,2019-07-06T23:34:01Z
4ca97e,1562443149,NA,1562455870,EIDW,RYR9YR  ,NA,NA,2925,55,0,4,2019-07-06T19:59:09Z,2019-07-06T23:31:10Z
4ca848,1562448465,LEMD,1562455399,EIDW,RYR7TD  ,5174,69,6216,231,1,4,2019-07-06T21:27:45Z,2019-07-06T23:23:19Z
4ca293,1562442840,NA,1562455085,EIDW,EIN76HJ ,NA,NA,7318,291,0,4,2019-07-06T19:54:00Z,2019-07-06T23:18:05Z
4ca857,1562445595,LPFR,1562454302,EIDW,RYR2KD  ,9062,830,9683,421,0,4,2019-07-06T20:39:55Z,2019-07-06T23:05:02Z
4ca2cb,1562446175,LIPX,1562454055,EIDW,EIN5LW  ,492,49,6169,223,1,4,2019-07-06T20:49:35Z,2019-07-06T23:00:55Z
4cacac,1562444620,LEMG,1562453761,EIDW,RYR5PG  ,2184,273,2700,40,0,4,2019-07-06T20:23:40Z,2019-07-06T22:56:01Z
4ca97b,1562443841,NA,1562453647,EIDW,RYR1CC  ,NA,NA,2877,48,0,4,2019-07-06T20:10:41Z,2019-07-06T22:54:07Z
4ca258,1562444917,LEMP,1562453558,EIDW,RYR7095 ,11097,789,2847,48,1,4,2019-07-06T20:28:37Z,2019-07-06T22:52:38Z
4caca8,1562444265,EPKT,1562453384,EIDW,RYR4UD  ,12097,1243,3011,63,0,4,2019-07-06T20:17:45Z,2019-07-06T22:49:44Z
4ca78d,1562443862,NA,1562453170,EIDW,RYR9HH  ,NA,NA,3238,71,0,4,2019-07-06T20:11:02Z,2019-07-06T22:46:10Z
4caa5a,1562441280,NA,1562452986,EIDW,RYR9T   ,NA,NA,3351,78,0,4,2019-07-06T19:28:00Z,2019-07-06T22:43:06Z
4ca623,1562442045,EPLR,1562452337,EIDW,RYR5SY  ,10689,1747,9637,421,2,4,2019-07-06T19:40:45Z,2019-07-06T22:32:17Z
4ca79b,1562444362,LIME,1562452300,EIDW,RYR4845 ,2092,424,2580,40,1,4,2019-07-06T20:19:22Z,2019-07-06T22:31:40Z
4ca7be,1562444670,NA,1562452184,EIDW,RYR174D ,NA,NA,3312,78,0,4,2019-07-06T20:24:30Z,2019-07-06T22:29:44Z
4cabb9,1562444034,LPPT,1562451972,EIDW,RYR8HZ  ,3824,350,8899,375,1,4,2019-07-06T20:13:54Z,2019-07-06T22:26:12Z
4ca5f0,1562449633,EGCC,1562451647,EIDW,RYR7M   ,1361,81,2914,48,0,4,2019-07-06T21:47:13Z,2019-07-06T22:20:47Z
4ca912,1562441872,LEMG,1562451541,EIDW,RYR92JR ,2791,281,3436,86,0,4,2019-07-06T19:37:52Z,2019-07-06T22:19:01Z
3c6495,1562444822,EDDF,1562451371,EIDW,DLH982  ,1662,26,9658,413,1,4,2019-07-06T20:27:02Z,2019-07-06T22:16:11Z
4cab71,1562446834,EHAM,1562451336,EIDW,RYR5GW  ,4341,4,3353,78,0,4,2019-07-06T21:00:34Z,2019-07-06T22:15:36Z
4691c5,1562437655,LGKN,1562451251,EIDW,AEE3DW  ,6970,1971,1901,2,0,4,2019-07-06T18:27:35Z,2019-07-06T22:14:11Z
4ca280,1562443487,LFML,1562451058,EIDW,EIN57A  ,3371,602,8817,360,2,4,2019-07-06T20:04:47Z,2019-07-06T22:10:58Z
3c66b2,1562443660,EDDM,1562450838,EIDW,DLH3RF  ,1161,80,7345,284,0,4,2019-07-06T20:07:40Z,2019-07-06T22:07:18Z
4ca24f,1562447439,EGSS,1562450663,EIDW,RYR96JL ,1758,69,8990,383,1,4,2019-07-06T21:10:39Z,2019-07-06T22:04:23Z
4ca117,1562441633,LEMG,1562450581,EIDW,EIN70V  ,3616,387,7727,307,0,4,2019-07-06T19:33:53Z,2019-07-06T22:03:01Z
4cab72,1562440795,LIRA,1562450443,EIDW,RYR75YE ,857,29,9038,383,0,4,2019-07-06T19:19:55Z,2019-07-06T22:00:43Z
4ca9ed,1562448730,EGGP,1562450376,EIDW,RYR449  ,1217,59,3361,78,0,4,2019-07-06T21:32:10Z,2019-07-06T21:59:36Z
4ca2a7,1562442690,LEBL,1562450112,EIDW,RYR29CU ,8818,1299,3363,78,0,4,2019-07-06T19:51:30Z,2019-07-06T21:55:12Z
4ca935,1562442967,EDDT,1562449980,EIDW,EIN33L  ,508,130,2946,55,0,4,2019-07-06T19:56:07Z,2019-07-06T21:53:00Z
4ca739,1562441623,NA,1562449757,EIDW,RYR75PK ,NA,NA,9711,421,0,4,2019-07-06T19:33:43Z,2019-07-06T21:49:17Z
4ca764,1562446490,EGKK,1562449725,EIDW,RYR104K ,2764,349,3516,86,1,4,2019-07-06T20:54:50Z,2019-07-06T21:48:45Z
4ca8bd,1562440059,LIRF,1562449497,EIDW,EIN40W  ,1340,331,6388,231,0,4,2019-07-06T19:07:39Z,2019-07-06T21:44:57Z
4ca6a5,1562447087,EGPF,1562449245,EIDW,RYR7UT  ,1877,319,2717,40,0,4,2019-07-06T21:04:47Z,2019-07-06T21:40:45Z
4ca217,1562442216,EDDF,1562448957,EIDW,EIN65T  ,2644,33,6141,231,1,4,2019-07-06T19:43:36Z,2019-07-06T21:35:57Z
4ca540,1562446386,EGBB,1562448772,EIDW,RYR4UB  ,1984,167,2021,10,0,4,2019-07-06T20:53:06Z,2019-07-06T21:32:52Z
4ca555,1562443778,LFPG,1562448555,EIDW,EIN529  ,2668,78,3297,78,2,4,2019-07-06T20:09:38Z,2019-07-06T21:29:15Z
4ca5f1,1562440937,EDDM,1562448249,EIDW,RYR77KT ,1247,171,7441,291,0,4,2019-07-06T19:22:17Z,2019-07-06T21:24:09Z
4cafa6,1562443299,EHAM,1562447980,EIDW,KLM25Q  ,3150,3,7416,299,0,4,2019-07-06T20:01:39Z,2019-07-06T21:19:40Z
504e44,1562422303,LFOB,1562447804,EIDW,MLD831  ,12112,1292,3358,78,0,4,2019-07-06T14:11:43Z,2019-07-06T21:16:44Z
40688a,1562444640,EGLL,1562447305,EIDW,BAW826Q ,745,35,7604,299,3,4,2019-07-06T20:24:00Z,2019-07-06T21:08:25Z
4ca5e9,1562444975,EGGD,1562447095,EIDW,RYR6BD  ,1918,145,7500,307,0,4,2019-07-06T20:29:35Z,2019-07-06T21:04:55Z
4249b4,1562433570,UUEE,1562447039,EIDW,AFL2590 ,4808,747,2221,17,0,4,2019-07-06T17:19:30Z,2019-07-06T21:03:59Z
4ca281,1562444132,EGLL,1562446831,EIDW,EIN183  ,916,50,7396,291,3,4,2019-07-06T20:15:32Z,2019-07-06T21:00:31Z
